No.,구분명,유니크키,품목명[규격],비고,품목코드,단가,전월수량,현재수량,금액
386,세종&교은모듈,CSTL-M57-30 (S) [CN-SJ],CSTL-M57-30 (S) [CN-SJ],,LK1CST57_12SOCNSJ,"8,932.00",1,1,"8,932"
387,세종&교은모듈,CSTL-M57-30 (S) [DN/6:6-SJ],CSTL-M57-30 (S) [DN/6:6-SJ],,LK1CST57_12SODN66SJ,"8,932.00",2,2,"17,864"
388,세종&교은모듈,CSTL-S57-30 (S) [CI-SJ],CSTL-S57-30 (S) [CI-SJ],,LK1CST57_12SSCISJ,"8,932.00",5,5,"44,660"
389,세종&교은모듈,FSTL-SE30-25 (S) [SJ],FSTL-SE30-25 (S) [SJ],,LK1SST30_50SSESJ,"9,328.00",2,2,"18,656"
390,세종&교은모듈,CSTL-S35-25 (S) [CI-SJ],CSTL-S35-25 (S) [CI-SJ],,LMOK1CST35_10SSCISJ,"8,448.00",6,6,"50,688"
391,세종&교은모듈,CSTL-S57-25 (S) [CI-SJ] V2,CSTL-S57-25 (S) [CI-SJ] V2,,,"8,448.00",3,3,"25,344"
392,네오네온모듈,CSCL-M30-30 (S) [DN/6:6],CSCL-M30-30 (S) [DN/6:6],,LK1CSC30_12SODN,"8,932.00",14,14,"125,048"
393,네오네온모듈,CSCL-M40-30 (S) [DN/6:6],CSCL-M40-30 (S) [DN/6:6],,LK1CSC40_12SODN,"8,932.00",1,11,"98,252"
394,네오네온모듈,CSCL-M57-30 (S) [DN/7:5],CSCL-M57-30 (S) [DN/7:5],,LK1CSC57_12SODN75,"8,932.00",2,2,"17,864"
395,네오네온모듈,CSCL-S57-25 (S) [CI],CSCL-S57-25 (S) [CI],,LK1CSC57_12SSCI,"8,448.00",13,13,"109,824"
396,네오네온모듈,CSTL-C30-30 (S36V) [CN],CSTL-C30-30 (S36V) [CN],,LK1CST30_12SCCN36,"8,942.00",2,2,"17,884"
397,네오네온모듈,CSTL-M30-30 (S) [DN/7:5],CSTL-M30-30 (S) [DN/7:5],,LK1CST30_12SOD21N75,"8,932.00",2,2,"17,864"
398,네오네온모듈,CSTL-M40-30 (S36V) [DN/7:5],CSTL-M40-30 (S36V) [DN/7:5],,LK1CST40_12SOD41N375,"8,932.00",5,5,"44,660"
399,네오네온모듈,CSTL-C45-25 (S) [CN],CSTL-C45-25 (S) [CN],,LK1CST45_10SCCN,"8,458.00",50,50,"422,900"
400,네오네온모듈,CSTL-C50-25 (S) [BN],CSTL-C50-25 (S) [BN],,LK1CST50_10SCBN,"8,458.00",2,2,"16,916"
401,네오네온모듈,CSTL-C50-30 (S36V) [BI],CSTL-C50-30 (S36V) [BI],,LK1CST50_12SCBI36,"8,942.00",1,1,"8,942"
402,네오네온모듈,CSTL-M50-30 (S36V) [DN/7:5],CSTL-M50-30 (S36V) [DN/7:5],,LK1CST50_12SOD31N37,"8,932.00",25,25,"223,300"
403,네오네온모듈,CSTL-M50-30 (S) [DN/7:5],CSTL-M50-30 (S) [DN/7:5],,LK1CST50_12SODN75NEO,"8,932.00",16,116,"1,036,112"
404,네오네온모듈,CSTL-M57-30 (S) [DN/7:5],CSTL-M57-30 (S) [DN/7:5],,LK1CST57_12SOD32N75,"8,932.00",1,1,"8,932"
405,네오네온모듈,STL-L30-25 (S) [G10],STL-L30-25 (S) [G10],,LK1ST30G10_10SL,"9,048.00",3,3,"27,144"
406,네오네온모듈,STL-L30-25 (S),STL-L30-25 (S),,,"9,048.00",5,5,"45,240"
407,네오네온모듈,STL-L30-30 (S),STL-L30-30 (S),,LK1ST30_12SL,"9,652.00",5,5,"48,260"
408,네오네온모듈,STL-L40-25 (S),STL-L40-25 (S),,LK1ST40_10SL,"9,048.00",9,9,"81,432"
409,네오네온모듈,CSTL-M30-30 (S36V) [CN],CSTL-M30-30 (S36V) [CN],,LMOK1CST30_12SOC0N36,"8,932.00",1,1,"8,932"
410,네오네온모듈,CSTL-M35-30 (S) [D31N],CSTL-M35-30 (S) [D31N],,LMOK1CST35_12SOD31N,"8,932.00",13,13,"116,116"
411,네오네온모듈,CSTL-M45-30 (S) [DN/6:6],CSTL-M45-30 (S) [DN/6:6],,LMOK1CST45_12SOD42N,"8,932.00",2,2,"17,864"
412,네오네온모듈,CSTL-M50-30 (S) [DN/6:6],CSTL-M50-30 (S) [DN/6:6],,LMOK1CST50_12SOD42N,"8,932.00",1,1,"8,932"
413,네오네온모듈,CSTL-C57-30 (S) [CN],CSTL-C57-30 (S) [CN],,LMOK1CST57_12SCC1N,"8,942.00",6,6,"53,652"
414,네오네온모듈,CSTL-M57-30 (S) [D32N/6:6],CSTL-M57-30 (S) [D32N/6:6],,LMOK1CST57_12SOD32N,"8,932.00",24,24,"214,368"
415,네오네온모듈,CSTL-SE57-30 (S) [B3N],CSTL-SE57-30 (S) [B3N],,LMOK1CST57_12SSEB3N,"8,932.00",8,8,"71,456"
416,네오네온모듈,FL20-L30-25 (S) [G10],FL20-L30-25 (S) [G10],,LMOK1FL2030G10_10SL,"9,652.00",3,3,"28,956"
417,네오네온모듈,FL60-L30-25 (S),FL60-L30-25 (S),,LMOK1FL6030_10SL,"9,048.00",49,49,"443,352"
418,네오네온모듈,FL60-L57-25 (S),FL60-L57-25 (S),,LMOK1FL6057_10SL,"9,048.00",3,3,"27,144"
419,네오네온모듈,SCL-C30-30 (S),SCL-C30-30 (S),,LMOK1SC30_12SC,"9,652.00",3,3,"28,956"
420,네오네온모듈,SSTL-S57-30 (S36V) [지자체],SSTL-S57-30 (S36V) [지자체],,LMOK1SST57_12SS36,"9,652.00",10,10,"96,520"
421,네오네온모듈,STL-L40-25 (S) [G10],STL-L40-25 (S) [G10],,LMOK1ST40G10_10SL,"9,048.00",6,6,"54,288"
422,네오네온모듈,STL-L40-30 (S) [G10],STL-L40-30 (S) [G10],,LMOK1ST40G10_12SL,"9,652.00",14,14,"135,128"
423,네오네온모듈,STL-L40-30 (S),STL-L40-30 (S),,LMOK1ST40_12SL,"9,652.00",7,7,"67,564"
424,네오네온모듈,STL-L40-30 (S36V),STL-L40-30 (S36V),,LMOK1ST40_12SL36V,"9,652.00",7,7,"67,564"
425,네오네온모듈,STL-S50-25 (S),STL-S50-25 (S),,LMOK1ST50_10SS,"9,048.00",1,1,"9,048"
426,네오네온모듈,STL9-C50-30 (S),STL9-C50-30 (S),,LMOK1ST50_12SC9V,"9,652.00",0,0,0
427,네오네온모듈,STL-L57-30 (S),STL-L57-30 (S),,LMOK1ST57_12SL,"9,652.00",16,16,"154,432"
428,네오네온모듈,STL24-L57-30 (S),STL24-L57-30 (S),,LMOK1ST57_12SL24V,"9,652.00",2,2,"19,304"
429,네오네온모듈,STL-S57-30 (S36V),STL-S57-30 (S36V),,LMOK1ST57_12SS36V,"9,652.00",4,4,"38,608"
430,네오네온모듈,TLL-S57-25 (S),TLL-S57-25 (S),,LMOK1TU57_10SS,"9,048.00",2,2,"18,096"
431,네오네온모듈,SL-P8R1D53MAWW [ESCO 도로공사 터널등 14W 5000K],SL-P8R1D53MAWW [ESCO 도로공사 터널등 14W 5000K],,L_SL-P8R1D53MAWW,"14,500.00",8,8,"116,000"
432,네오네온모듈,ETLL-M50-30 (SMT불량),ETLL-M50-30,(SMT불량),,"8,932.00",30,30,"267,960"
433,네오네온모듈,TLL-C50-25 (B),TLL-C50-25 (B),,,"8,158.00",5,5,"40,790"
434,네오네온모듈,STL12-C50-30,STL12-C50-30,,,"9,652.00",143,143,"1,380,236"
435,네오네온모듈,CSTL-M30-30 (SMT불량),CSTL-M30-30,(SMT불량),,"8,932.00",1,1,"8,932"
436,네오네온모듈,SSTL-L57-30,SSTL-L57-30,,,"9,652.00",7,7,"67,564"
437,네오네온모듈,STL12-S57-30,STL12-S57-30,,,"9,652.00",4,4,"38,608"
438,네오네온모듈,CSCL-M50-30,CSCL-M50-30,,,"8,932.00",7,7,"62,524"
439,네오네온모듈,SSTL-S57-25,SSTL-S57-25,,,"9,048.00",2,2,"18,096"
440,네오네온모듈,STL-L57-25 X9,STL-L57-25 X9,,,"9,652.00",3,3,"28,956"
441,네오네온모듈,SSTL-C50-25,SSTL-C50-25,,,"9,652.00",30,30,"289,560"
442,네오네온모듈,CSTL-M50-30 [BLUE],CSTL-M50-30 [BLUE],,CSTL-M50-30-BL,"9,000.00",0,100,"900,000"
443,네오네온모듈,CSTL-M50-30 [YELLOW],CSTL-M50-30 [YELLOW],,,"9,000.00",0,100,"900,000"
444,하네스,도로공사 100W 터널등 AC연결케이블 [NFR-8 1.5SQ*5C 1.7M],도로공사 100W 터널등 AC연결케이블 [NFR-8 1.5SQ*5C 1.7M],,L_100AC1.55C1.7M,"5,000.00",10,10,"50,000"
445,하네스,JWP 10P(5*2) / 2C 500 PR [병렬KET/본딩],JWP 10P(5*2) / 2C 500 PR [병렬KET/본딩],,L_10P(5*2)/2C500PR,"5,018.00",14,14,"70,252"
446,하네스,도로공사 200W 터널등 AC연결케이블 [NFR-8 1.5SQ*3C 1.7M],도로공사 200W 터널등 AC연결케이블 [NFR-8 1.5SQ*3C 1.7M],,L_200AC1.53C1.7M,"7,800.00",10,10,"78,000"
447,하네스,2P 300mm [병렬 광주시 50W],2P 300mm [병렬 광주시 50W],,L_2P300GJ,"4,800.00",8,8,"38,400"
448,하네스,2P 500mm [병렬 광주시 50W],2P 500mm [병렬 광주시 50W],,L_2P500GJ,"6,000.00",10,10,"60,000"
449,하네스,2구 병렬 (M20나일론1홀+KET) [지자체 터널등용],2구 병렬 (M20나일론1홀+KET) [지자체 터널등용],,L_2구M20나일론KET,"4,000.00",10,10,"40,000"
450,하네스,광주시향 3P 1M 하네스,광주시향 3P 1M 하네스,,L_3P1M광주시,"4,800.00",1,1,"4,800"
451,하네스,3P 300mm [병렬 광주시 75W],3P 300mm [병렬 광주시 75W],,L_3P300GJ,"5,800.00",9,9,"52,200"
452,하네스,3P 500mm [병렬 광주시 75W],3P 500mm [병렬 광주시 75W],,L_3P500GJ,"6,000.00",10,10,"60,000"
453,하네스,3구(1+2) 병렬분배기+KET (2*2),3구(1+2) 병렬분배기+KET (2*2),,L_3구(1+2)병렬KET2*2,"4,800.00",4,4,"19,200"
454,하네스,3구 병렬 (M20나일론1홀+KET) [지자체 터널등용],3구 병렬 (M20나일론1홀+KET) [지자체 터널등용],,L_3구M20나일론KET,"4,700.00",10,10,"47,000"
455,하네스,4구(1+3) 병렬분배기+KET (2*2),4구(1+3) 병렬분배기+KET (2*2),,L_4구(1+3)병렬KET2*2,"5,700.00",2,2,"11,400"
456,하네스,4구 병렬 (M20나일론1홀+KET) [지자체 터널등용],4구 병렬 (M20나일론1홀+KET) [지자체 터널등용],,L_4구M20나일론KET,"5,400.00",10,10,"54,000"
457,하네스,5구 병렬 (M20나일론1홀+KET) [지자체 터널등용],5구 병렬 (M20나일론1홀+KET) [지자체 터널등용],,L_5구M20나일론KET,"6,100.00",10,10,"61,000"
458,하네스,6구(1+2) 병렬분배기+KET (2*2),6구(1+2) 병렬분배기+KET (2*2),,L_6구(3+3)병렬KET2*2,"7,500.00",2,2,"15,000"
459,하네스,6구 병렬 (M20나일론1홀+KET) [지자체 터널등용],6구 병렬 (M20나일론1홀+KET) [지자체 터널등용],,L_6구M20나일론KET,"6,800.00",10,10,"68,000"
460,하네스,8구 병렬 (M20나일론1홀+KET) [지자체 터널등용],8구 병렬 (M20나일론1홀+KET) [지자체 터널등용],,L_8구M20나일론KET,"8,200.00",10,10,"82,000"
461,하네스,8구 병렬분배기 KET,8구 병렬분배기 KET,,L_8구병렬KET,"7,750.00",2,2,"15,500"
462,하네스,JWP 2P / CV2.5SQ 2C 5.5M [병렬 솔더],JWP 2P / CV2.5SQ 2C 5.5M [병렬 솔더],,L_JWP2PCV2.52C5.5M,"9,440.00",3,3,"28,320"
463,하네스,JWP 2P / CV2.5SQ 2C 5.5M [직렬 솔더],JWP 2P / CV2.5SQ 2C 5.5M [직렬 솔더],,,"9,540.00",100,100,"954,000"
464,하네스,JWP 2P / VCTF 2.5SQ 8M [병렬],JWP 2P / VCTF 2.5SQ 8M [병렬],,L_JWP2PVCTF2.58M,"14,100.00",13,13,"183,300"
465,하네스,JWP 3P / VCTF 1.5SQ 6.3M [병렬],JWP 3P / VCTF 1.5SQ 6.3M [병렬],,L_JWP3PVCTF1.56.3M,"9,290.00",18,18,"167,220"
466,하네스,JWP 5P / CV2.5SQ 2C 12.5M [병렬],JWP 5P / CV2.5SQ 2C 12.5M [병렬],,L_JWP5PCV2.52C12.5M,"24,270.00",30,30,"728,100"
467,하네스,NFR-8 1.5SQ*3C,NFR-8 1.5SQ*3C,,L_NFR81.5SQ3C,"5,000.00",125,125,"625,000"
468,하네스,02R JWP 10P 600 [병렬],02R JWP 10P 600 [병렬],,L_SJ_02RJWP10P600,"9,470.00",50,50,"473,500"
469,하네스,02R JWP 1P 300,02R JWP 1P 300,,L_SJ_02RJWP1P300,900,"1,180","1,180","1,062,000"
470,하네스,02R JWP 2P 300 [병렬/솔더15mm],02R JWP 2P 300 [병렬/솔더15mm],,L_SJ_02RJWP2P300/15,"1,500.00",309,309,"463,500"
471,하네스,02R JWP 2P 500 [병렬],02R JWP 2P 500 [병렬],,L_SJ_02RJWP2P500,"1,500.00",22,22,"33,000"
472,하네스,02R JWP 3P 300 [병렬/솔더15mm],02R JWP 3P 300 [병렬/솔더15mm],,L_SJ_02RJWP3P300/15,"2,100.00",841,841,"1,766,100"
473,하네스,02R JWP 3P 400 [병렬],02R JWP 3P 400 [병렬],,L_SJ_02RJWP3P400,"3,760.00",32,32,"120,320"
474,하네스,02R JWP 3P 500 [병렬],02R JWP 3P 500 [병렬],,L_SJ_02RJWP3P500,"1,920.00",79,79,"151,680"
475,하네스,02R JWP 4P 300 (1:3) [병렬],02R JWP 4P 300 (1:3) [병렬],,L_SJ_02RJWP4P(13)300,"2,900.00",10,10,"29,000"
476,하네스,02R JWP 4P 300 [병렬/솔더15mm],02R JWP 4P 300 [병렬/솔더15mm],,L_SJ_02RJWP4P300/15,"2,600.00",423,411,"1,068,600"
477,하네스,02R JWP 4P 400 [병렬],02R JWP 4P 400 [병렬],,L_SJ_02RJWP4P400,"3,760.00",8,8,"30,080"
478,하네스,02R JWP 4P 500 [병렬],02R JWP 4P 500 [병렬],,L_SJ_02RJWP4P500,"2,440.00",35,35,"85,400"
479,하네스,02R JWP 5P 300 [병렬/솔더15mm],02R JWP 5P 300 [병렬/솔더15mm],,L_SJ_02RJWP5P300/15,"2,580.00",704,704,"1,816,320"
480,하네스,02R JWP 5P 500 [병렬],02R JWP 5P 500 [병렬],,L_SJ_02RJWP5P500,"2,880.00",73,73,"210,240"
481,하네스,02R JWP 6P 300 [병렬/솔더15mm],02R JWP 6P 300 [병렬/솔더15mm],,L_SJ_02RJWP6P300/15,"3,130.00",239,239,"748,070"
482,하네스,02R JWP 6P 500 [병렬],02R JWP 6P 500 [병렬],,L_SJ_02RJWP6P500,"3,330.00",102,102,"339,660"
483,하네스,02R JWP 8P 600 [병렬],02R JWP 8P 600 [병렬],,L_SJ_02RJWP8P600,"7,520.00",18,18,"135,360"
484,하네스,연장선 CV1.5SQ 1.3M KET편단,연장선 CV1.5SQ 1.3M KET편단,,L_SJ_CV1.5SQ1.3MKET,"2,100.00",5,5,"10,500"
485,하네스,연장선 CV1.5SQ 2C 12.3M 솔더,연장선 CV1.5SQ 2C 12.3M 솔더,,L_SJ_CV1.5SQ2C12.3M,"14,700.00",6,6,"88,200"
486,하네스,연장선 CV1.5SQ 2C 8.3M 솔더,연장선 CV1.5SQ 2C 8.3M 솔더,,L_SJ_CV1.5SQ2C8.3M,"10,700.00",3,3,"32,100"
487,하네스,연장선 CV2.5SQ 3C 7M 솔더,연장선 CV2.5SQ 3C 7M 솔더,,L_SJ_CV2.5SQ3C7M,"14,720.00",32,32,"471,040"
488,하네스,연장선 CV2.5SQ 3C 5M KET편단,연장선 CV2.5SQ 3C 5M KET편단,,,"11,600.00",13,0,0
489,하네스,연장선 CV2.5SQ 3C 7M + CV1.5SQ 3C 0.2M KET편단,연장선 CV2.5SQ 3C 7M + CV1.5SQ 3C 0.2M KET편단,,,"15,520.00",0,0,0
490,하네스,연장선 CV2.5SQ 3C 8M KET편단,연장선 CV2.5SQ 3C 8M KET편단,,L_SJ_CV2.5SQ3C8MKET,"17,480.00",23,3,"52,440"
491,하네스,JWP 1P / 640322 300 [직/병렬KET],JWP 1P / 640322 300 [직/병렬KET],,L_SJ_JWP1P300KET,"1,480.00",76,76,"112,480"
492,하네스,JWP 1P / 640322 500 [직/병렬KET] (38개는 몰딩),JWP 1P / 640322 500 [직/병렬KET],(38개는 몰딩),L_SJ_JWP1P500KET,"1,600.00",57,57,"91,200"
493,하네스,JWP 2P / 640322 240/370 PR [병렬KET/횡단보도등용],JWP 2P / 640322 240/370 PR [병렬KET/횡단보도등용],,,"2,360.00",191,191,"450,760"
494,하네스,JWP 2P / 640322 300 PR [병렬KET],JWP 2P / 640322 300 PR [병렬KET],,L_SJ_JWP2P300PRKET,"2,000.00",155,135,"270,000"
495,하네스,JWP 2P / 2C 300 SR [직렬],JWP 2P / 2C 300 SR [직렬],,L_SJ_JWP2P300SR,"2,420.00",2,2,"4,840"
496,하네스,JWP 2P / 640322 300 SR [직렬KET],JWP 2P / 640322 300 SR [직렬KET],,L_SJ_JWP2P300SRKET,"2,000.00",8,18,"36,000"
497,하네스,JWP 2P / 640322 500 PR [병렬KET] (2개는 몰딩),JWP 2P / 640322 500 PR [병렬KET],(2개는 몰딩),L_SJ_JWP2P500PRKET,"2,200.00",89,89,"195,800"
498,하네스,JWP 2P / 2C 500 SR [직렬] (7개는 몰딩),JWP 2P / 2C 500 SR [직렬],(7개는 몰딩),L_SJ_JWP2P500SR,"1,600.00",45,45,"72,000"
499,하네스,JWP 2P / 640322 600 PR [병렬KET] (몰딩),JWP 2P / 640322 600 PR [병렬KET],(몰딩),L_SJ_JWP2P600PRKET,"3,080.00",2,2,"6,160"
500,하네스,JWP 2P / CV2.5SQ 2C 7M [병렬 KET],JWP 2P / CV2.5SQ 2C 7M [병렬 KET],,,"12,310.00",5,5,"61,550"
501,하네스,JWP 3P / 640322 240/370 PR [병렬KET/횡단보도등용],JWP 3P / 640322 240/370 PR [병렬KET/횡단보도등용],,,"2,790.00",200,200,"558,000"
502,하네스,JWP 3P / 640322 300 PR [병렬KET],JWP 3P / 640322 300 PR [병렬KET],,L_SJ_JWP3P300PRKET,"2,420.00",63,50,"121,000"
503,하네스,JWP 3P / 640322 500 PR [병렬KET] (6개는 몰딩),JWP 3P / 640322 500 PR [병렬KET],(6개는 몰딩),L_SJ_JWP3P500PRKET,"2,620.00",146,146,"382,520"
504,하네스,JWP 3P / 2C 500 SR [직렬],JWP 3P / 2C 500 SR [직렬],,L_SJ_JWP3P500SR,"2,020.00",19,19,"38,380"
505,하네스,JWP 3P / 640322 600 SR [직렬KET] (몰딩),JWP 3P / 640322 600 SR [직렬KET],(몰딩),L_SJ_JWP3P600SRKET,"4,000.00",18,18,"72,000"
506,하네스,JWP 4P / 640322 240/370 PR [병렬KET/횡단보도등용],JWP 4P / 640322 240/370 PR [병렬KET/횡단보도등용],,,"3,310.00",232,232,"767,920"
507,하네스,JWP 4P / 640322 300 PR [병렬KET],JWP 4P / 640322 300 PR [병렬KET],,L_SJ_JWP4P300PRKET,"2,840.00",67,67,"190,280"
508,하네스,JWP 4P / 2C 300 SR [직렬],JWP 4P / 2C 300 SR [직렬],,,"3,820.00",5,5,"19,100"
509,하네스,JWP 4P / 640322 300 SR [직렬KET],JWP 4P / 640322 300 SR [직렬KET],,L_SJ_JWP4P300SRKET,"4,250.00",50,50,"212,500"
510,하네스,JWP 4P / 640322 400 PR [병렬KET],JWP 4P / 640322 400 PR [병렬KET],,L_SJ_JWP4P400PRKET,"4,220.00",26,26,"109,720"
511,하네스,JWP 4P / 640322 400 SR [직렬KET],JWP 4P / 640322 400 SR [직렬KET],,L_SJ_JWP4P400SRKET,"4,250.00",30,30,"127,500"
512,하네스,JWP 4P / 640322 500 PR [병렬KET] (4개는 몰딩),JWP 4P / 640322 500 PR [병렬KET],(4개는 몰딩),L_SJ_JWP4P500PRKET,"3,040.00",218,218,"662,720"
513,하네스,JWP 4P / 640322 500 SR [직렬KET],JWP 4P / 640322 500 SR [직렬KET],,L_SJ_JWP4P500SRKET,"4,320.00",26,26,"112,320"
514,하네스,JWP 4P / 640322 600 PR [병렬KET],JWP 4P / 640322 600 PR [병렬KET],,L_SJ_JWP4P600PRKET,"4,350.00",41,41,"178,350"
515,하네스,JWP 4P / CV1.5 2C 6M [병렬],JWP 4P / CV1.5 2C 6M [병렬],,L_SJ_JWP4PCV1.52C6M,"9,170.00",3,3,"27,510"
516,하네스,JWP 5P / 640322 13M PR [병렬KET],JWP 5P / 640322 13M PR [병렬KET],,L_SJ_JWP5P13MPRKET,"13,200.00",31,31,"409,200"
517,하네스,JWP 5P / 640322 300 PR [병렬KET],JWP 5P / 640322 300 PR [병렬KET],,L_SJ_JWP5P300PRKET,"3,280.00",27,27,"88,560"
518,하네스,JWP 5P / 640322 500 PR [병렬KET],JWP 5P / 640322 500 PR [병렬KET],,L_SJ_JWP5P500PRKET,"3,480.00",147,147,"511,560"
519,하네스,JWP 6P / 640322 500 PR [병렬KET],JWP 6P / 640322 500 PR [병렬KET],,L_SJ_JWP6P500PRKET,"3,930.00",52,52,"204,360"
520,하네스,JWP 6P / 2C 500 SR [직렬],JWP 6P / 2C 500 SR [직렬],,L_SJ_JWP6P500SR,"3,300.00",1,1,"3,300"
521,하네스,JWP 6P / CV2.5SQ 2C 10M [병렬 솔더],JWP 6P / CV2.5SQ 2C 10M [병렬 솔더],,L_SJ_JWP6PCV2.52C10M,"17,330.00",6,6,"103,980"
522,하네스,도로공사 터널등 디밍-모듈 연결케이블,도로공사 터널등 디밍-모듈 연결케이블,,L_도공터널디밍-모듈,"9,800.00",18,18,"176,400"
523,하네스,2P 300 병렬/솔더10mm,2P 300 병렬/솔더10mm,,,"1,400.00",3,3,"4,200"
524,하네스,3P 300 병렬/솔더10mm,3P 300 병렬/솔더10mm,,,"1,820.00",50,50,"91,000"
525,하네스,4P 300 병렬/솔더10mm,4P 300 병렬/솔더10mm,,,"2,240.00",103,103,"230,720"
526,하네스,5P 300 병렬/솔더10mm,5P 300 병렬/솔더10mm,,,"2,680.00",1,1,"2,680"
527,하네스,연장선 CV1.5SQ 2C 7M 양KET,연장선 CV1.5SQ 2C 7M 양KET,,,"9,360.00",2,2,"18,720"
528,하네스,6P 600 병렬,6P 600 병렬,,,"3,430.00",10,10,"34,300"
529,하네스,4P 600 병렬,4P 600 병렬,,,"2,540.00",1,1,"2,540"
530,하네스,5P 12M 병렬KET,5P 12M 병렬KET,,,"14,200.00",6,6,"85,200"
531,하네스,2P CV2.5SQ 2C 7M 병럴 KET(AC),2P CV2.5SQ 2C 7M 병럴 KET(AC),,,"12,310.00",5,5,"61,550"
532,하네스,연장선 VCTF 2.5SQ 3C 6M KET(AC),연장선 VCTF 2.5SQ 3C 6M KET(AC),,,"12,620.00",2,2,"25,240"
533,하네스,5P 5M 병렬KET,5P 5M 병렬KET,,,"9,600.00",9,9,"86,400"
534,하네스,10P 500 병렬KET,10P 500 병렬KET,,,"5,730.00",14,14,"80,220"
535,하네스,NFR 3C 1.7M,NFR 3C 1.7M,,,"3,200.00",16,16,"51,200"
536,하네스,2PIN 300 연장선,2PIN 300 연장선,,,"4,800.00",18,18,"86,400"
537,하네스,3PIN 300 연장선,3PIN 300 연장선,,,"5,800.00",19,19,"110,200"
538,하네스,JWP 5P / CV2.5SQ 2C 15M+CV1.5SQ 0.2M [병렬 KET],JWP 5P / CV2.5SQ 2C 15M+CV1.5SQ 0.2M [병렬 KET],,,"24,610.00",0,0,0
539,하네스,JWP 3P / CV2.5SQ 2C 5M+CV1.5SQ 0.2M [병렬 KET],JWP 3P / CV2.5SQ 2C 5M+CV1.5SQ 0.2M [병렬 KET],,,"9,970.00",0,0,0
540,하네스,02R JWP 6P 300 [직렬/솔더15mm],02R JWP 6P 300 [직렬/솔더15mm],,,"3,300.00",5,5,"16,500"
541,하네스,JWP 2P / CV2.5SQ 2C 1M [병렬 솔더],JWP 2P / CV2.5SQ 2C 1M [병렬 솔더],,,"3,230.00",0,0,0
542,하네스,JWP 4P / VCTF 1.5SQ 2C 13M [병렬 솔더],JWP 4P / VCTF 1.5SQ 2C 13M [병렬 솔더],,,"15,910.00",0,0,0
543,하네스,JWP 4P / VCTF 1.5SQ 2C 13M [직렬 솔더],JWP 4P / VCTF 1.5SQ 2C 13M [직렬 솔더],,,"15,910.00",0,0,0
544,하네스,JWP 5P / CV2.5SQ 2C 11M [병렬 KET],JWP 5P / CV2.5SQ 2C 11M [병렬 KET],,,"19,090.00",0,0,0
545,하네스,JWP 5P / VCTF 1.5SQ 2C 12M [직렬 솔더],JWP 5P / VCTF 1.5SQ 2C 12M [직렬 솔더],,,"14,970.00",0,0,0
546,모듈생산창고,2P 350mm SILICON 조립,2P 350mm SILICON 조립,,L_2P350MMSILICON,"1,350.00",325,"7,036","9,498,600"
547,모듈생산창고,고무가스켓 (A2가스켓),고무가스켓 (A2가스켓),,L_ONE_GASKET,296,"1,520","1,300","384,800"
548,모듈생산창고,3535 10구 가로등 멀티렌즈 [STA2310PXLL2],3535 10구 가로등 멀티렌즈 [STA2310PXLL2],,,"1,000.00",855,635,"635,000"
549,모듈생산창고,3535 10구 터널등 멀티렌즈 [TNA210PXLL2],3535 10구 터널등 멀티렌즈 [TNA210PXLL2],,,"1,000.00",754,754,"754,000"
550,모듈생산창고,12구 20도 멀티렌즈,12구 20도 멀티렌즈,,L_CG_12FL20,"1,050.00","1,008","1,008","1,058,400"
551,모듈생산창고,12구 45도 멀티렌즈,12구 45도 멀티렌즈,,L_CG_12FL45,"1,050.00",941,941,"988,050"
552,모듈생산창고,12구 60도 멀티렌즈,12구 60도 멀티렌즈,,L_CG_12FL60,"1,050.00",787,787,"826,350"
553,모듈생산창고,3535 12구 보안등 멀티렌즈 [서울시/RS05M12],3535 12구 보안등 멀티렌즈 [서울시/RS05M12],,L_CG_12SC_SE,900,223,223,"200,700"
554,모듈생산창고,3535 12구 가로등 멀티렌즈 [R12M12],3535 12구 가로등 멀티렌즈 [R12M12],,L_CG_12ST,900,"1,605","1,605","1,444,500"
555,모듈생산창고,3535 12구 가로등 멀티렌즈 (후사광제어) [R12M10],3535 12구 가로등 멀티렌즈 (후사광제어) [R12M10],,L_CG_12STB,"1,090.00",128,128,"139,520"
556,모듈생산창고,3535 12구 가로등 멀티렌즈 [지자체/RL01M12],3535 12구 가로등 멀티렌즈 [지자체/RL01M12],,L_CG_12ST_SE,900,205,205,"184,500"
557,모듈생산창고,3535 12구 터널등 멀티렌즈 [R13M12],3535 12구 터널등 멀티렌즈 [R13M12],,L_CG_12TN,900,"2,094","2,094","1,884,600"
558,모듈생산창고,3030 182구 가로등 멀티렌즈,3030 182구 가로등 멀티렌즈,,L_CG_3030182ST,"1,000.00",395,395,"395,000"
559,모듈생산창고,3030 54구 가로등 멀티렌즈 [지자체],3030 54구 가로등 멀티렌즈 [지자체],,L_CG_303054ST_SE,"1,050.00","1,339","5,179","5,437,950"
560,모듈생산창고,3030 54구 터널등 멀티렌즈,3030 54구 터널등 멀티렌즈,,L_CG_303054TN_SE,"1,050.00","1,460","1,460","1,533,000"
561,모듈생산창고,5050 12구 보안등 멀티렌즈 [서울시/RS09M12],5050 12구 보안등 멀티렌즈 [서울시/RS09M12],,L_CG_505012SC,900,648,648,"583,200"
562,모듈생산창고,5050 12구 가로등 멀티렌즈 [RL14M12],5050 12구 가로등 멀티렌즈 [RL14M12],,L_CG_505012ST,900,790,790,"711,000"
